0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.045,0.0425,0.04,0.0375,0.035,0.0325,0.03,0.0275,0.025,0.0225,0.02,0.0175,0.015,0.0125,0.01,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.095,0.0925,0.09,0.0875,0.085,0.0825,0.08,0.0775,0.075,0.0725,0.07,0.0675,0.065,0.0625,0.06,0.0575,0.055,0.0525,0.05,0.0475,0.0475,0.045,0.0425,0.04,0.0375,0.035,0.0325,0.03,0.0275,0.025,0.0225,0.02,0.0175,0.015,0.0125,0.01,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1425,0.1375,0.1325,0.1275,0.1225,0.1175,0.1125,0.1075,0.1025,0.0975,0.0925,0.0875,0.0825,0.0775,0.0725,0.0675,0.0625,0.0575,0.0525,0.0475,0.0475,0.045,0.0425,0.04,0.0375,0.035,0.0325,0.03,0.0275,0.025,0.0225,0.02,0.0175,0.015,0.0125,0.01,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.1825,0.175,0.1675,0.16,0.1525,0.145,0.1375,0.13,0.1225,0.115,0.1075,0.1,0.0925,0.085,0.0775,0.07,0.0625,0.055,0.0475,0.0475,0.045,0.0425,0.04,0.0375,0.035,0.0325,0.03,0.0275,0.025,0.0225,0.02,0.0175,0.015,0.0125,0.01,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2375,0.2275,0.2175,0.2075,0.1975,0.1875,0.1775,0.1675,0.1575,0.1475,0.1375,0.1275,0.1175,0.1075,0.0975,0.0875,0.0775,0.0675,0.0575,0.0475,0.0475,0.045,0.0425,0.04,0.0375,0.035,0.0325,0.03,0.0275,0.025,0.0225,0.02,0.0175,0.015,0.0125,0.01,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.285,0.2725,0.26,0.2475,0.235,0.2225,0.21,0.1975,0.185,0.1725,0.16,0.1475,0.135,0.1225,0.11,0.0975,0.085,0.0725,0.06,0.0475,0.0475,0.045,0.0425,0.04,0.0375,0.035,0.0325,0.03,0.0275,0.025,0.0225,0.02,0.0175,0.015,0.0125,0.01,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3325,0.3175,0.3025,0.2875,0.2725,0.2575,0.2425,0.2275,0.2125,0.1975,0.1825,0.1675,0.1525,0.1375,0.1225,0.1075,0.0925,0.0775,0.0625,0.0475,0.0475,0.045,0.0425,0.04,0.0375,0.035,0.0325,0.03,0.0275,0.025,0.0225,0.02,0.0175,0.015,0.0125,0.01,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38,0.3625,0.345,0.3275,0.31,0.2925,0.275,0.2575,0.24,0.2225,0.205,0.1875,0.17,0.1525,0.135,0.1175,0.1,0.0825,0.065,0.0475,0.0475,0.045,0.0425,0.04,0.0375,0.035,0.0325,0.03,0.0275,0.025,0.0225,0.02,0.0175,0.015,0.0125,0.01,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4275,0.4075,0.3875,0.3675,0.3475,0.3275,0.3075,0.2875,0.2675,0.2475,0.2275,0.2075,0.1875,0.1675,0.1475,0.1275,0.1075,0.0875,0.0675,0.0475,0.0475,0.045,0.0425,0.04,0.0375,0.035,0.0325,0.03,0.0275,0.025,0.0225,0.02,0.0175,0.015,0.0125,0.01,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.475,0.4525,0.43,0.4075,0.385,0.3625,0.34,0.3175,0.295,0.2725,0.25,0.2275,0.205,0.1825,0.16,0.1375,0.115,0.0925,0.07,0.0475,0.0475,0.045,0.0425,0.04,0.0375,0.035,0.0325,0.03,0.0275,0.025,0.0225,0.02,0.0175,0.015,0.0125,0.01,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
