0.9979,0.997587,0.997083,0.996278,0.995307,0.993422,0.990856,0.987422,0.982721,0.975169,0.964954,0.950244,0.928554,0.899386,0.857541,0.799656,0.723894,0.62447,0.500067,0.358902,0.2591,0.177708,0.117676,0.076394,0.048952,0.030375,0.018697,0.011079,0.006928,0.00402,0.002513,0.001432,8.16E-4,4.77E-4,2.9E-4,1.67E-4,9.3E-5,4.8E-5,2.2E-5,3.0E-6,2.0E-6,0.0,0.0,1.0E-6,1.0E-6,0.0,0.0,1.0E-6,0.0,0.0
0.9991,0.999028,0.998882,0.998451,0.997902,0.997155,0.996103,0.994388,0.992041,0.988767,0.983739,0.976306,0.964379,0.947236,0.920909,0.882183,0.826281,0.747177,0.64124,0.500316,0.368802,0.257972,0.174702,0.11481,0.074388,0.046399,0.028932,0.017578,0.01044,0.006178,0.003654,0.001953,0.001283,6.95E-4,3.92E-4,2.13E-4,1.08E-4,5.3E-5,2.4E-5,9.0E-6,4.0E-6,2.0E-6,5.0E-6,2.0E-6,2.0E-6,0.0,1.0E-6,1.0E-6,0.0,0.0
0.999079,0.999034,0.999,0.998789,0.998522,0.997927,0.997088,0.995967,0.994218,0.992061,0.98858,0.983023,0.975323,0.963549,0.945558,0.918227,0.878085,0.82044,0.740176,0.632512,0.499664,0.378547,0.281321,0.206719,0.150612,0.10882,0.078448,0.056616,0.041575,0.030459,0.02275,0.017097,0.013166,0.010463,0.008221,0.006532,0.0048,0.003352,0.002205,0.001134,9.8E-4,7.93E-4,6.3E-4,4.6E-4,4.08E-4,2.82E-4,2.15E-4,1.64E-4,1.27E-4,8.0E-5
0.999229,0.999103,0.999091,0.999044,0.998877,0.998572,0.997886,0.997208,0.99609,0.99455,0.992246,0.988965,0.983962,0.976222,0.964688,0.946798,0.920215,0.880823,0.823214,0.741595,0.621714,0.500315,0.388556,0.297655,0.224331,0.167766,0.12469,0.092217,0.067554,0.050189,0.037521,0.028004,0.020941,0.015948,0.011985,0.008737,0.006325,0.003947,0.002437,0.001234,9.7E-4,8.94E-4,7.25E-4,5.83E-4,4.71E-4,3.87E-4,3.17E-4,2.17E-4,1.6E-4,1.27E-4
0.999415,0.999283,0.999173,0.999143,0.999125,0.998918,0.99866,0.998123,0.997438,0.996305,0.994765,0.992749,0.989487,0.984657,0.977173,0.965415,0.947959,0.921797,0.882076,0.826105,0.719404,0.611086,0.499777,0.396383,0.309858,0.238209,0.181202,0.136654,0.102809,0.077323,0.056937,0.042122,0.031224,0.022862,0.016389,0.011696,0.007868,0.004999,0.002899,0.001396,9.64E-4,8.89E-4,8.39E-4,6.78E-4,5.63E-4,4.51E-4,3.66E-4,2.63E-4,2.27E-4,1.25E-4
0.999544,0.999417,0.999306,0.999243,0.999162,0.999138,0.998953,0.998697,0.998131,0.997516,0.99662,0.995092,0.99317,0.990158,0.985232,0.978074,0.966821,0.949606,0.92396,0.884816,0.792468,0.702547,0.604712,0.499883,0.402645,0.318887,0.249325,0.190868,0.146122,0.110409,0.082388,0.060782,0.044894,0.032422,0.02307,0.015788,0.010703,0.006647,0.003684,0.00176,0.001152,9.06E-4,8.99E-4,8.52E-4,6.67E-4,5.31E-4,4.36E-4,2.78E-4,2.46E-4,2.06E-4
0.999623,0.999528,0.999463,0.999393,0.999235,0.999194,0.999136,0.998985,0.998788,0.99829,0.997663,0.996822,0.995443,0.99361,0.990672,0.986058,0.979302,0.968267,0.951622,0.92548,0.849062,0.77514,0.690787,0.598168,0.499782,0.406217,0.326155,0.256487,0.199041,0.15244,0.115311,0.085591,0.063126,0.045592,0.031567,0.021785,0.014494,0.00883,0.004918,0.002417,0.001522,0.00119,9.75E-4,8.69E-4,7.55E-4,6.16E-4,5.06E-4,4.28E-4,2.97E-4,2.31E-4
0.999704,0.999627,0.999542,0.999448,0.999381,0.999253,0.999226,0.999222,0.999103,0.998844,0.998451,0.997858,0.997079,0.995935,0.993921,0.99142,0.986974,0.980139,0.969796,0.9535,0.891649,0.832981,0.762004,0.68134,0.593201,0.500195,0.410066,0.330511,0.261653,0.203808,0.155539,0.117504,0.086807,0.062486,0.044069,0.030105,0.019405,0.012134,0.006522,0.003371,0.002167,0.00148,0.001113,9.06E-4,7.83E-4,7.93E-4,5.65E-4,4.39E-4,3.56E-4,2.91E-4
0.999772,0.999727,0.999664,0.999602,0.999466,0.999401,0.999281,0.999301,0.999222,0.999109,0.998931,0.998603,0.998062,0.997371,0.996139,0.994363,0.991873,0.987566,0.981544,0.971367,0.921231,0.875554,0.81813,0.751279,0.674611,0.590432,0.500294,0.413092,0.333828,0.264587,0.205579,0.157658,0.117059,0.085337,0.060596,0.04151,0.026774,0.016604,0.009213,0.004759,0.002919,0.002022,0.001393,0.001065,8.48E-4,7.74E-4,7.01E-4,5.57E-4,4.7E-4,3.13E-4
0.999822,0.999817,0.999723,0.999672,0.999632,0.999486,0.999467,0.999318,0.99936,0.999305,0.99918,0.99903,0.998734,0.998287,0.99755,0.996582,0.994981,0.992629,0.988785,0.982583,0.94306,0.908321,0.863485,0.808263,0.743284,0.669722,0.587902,0.501015,0.413319,0.335298,0.266026,0.205653,0.155701,0.11552,0.082629,0.056967,0.037569,0.02296,0.012501,0.006476,0.004186,0.002763,0.001912,0.001318,9.99E-4,7.7E-4,7.3E-4,6.52E-4,4.87E-4,3.49E-4
0.999862,0.999843,0.999782,0.999734,0.999703,0.999628,0.99957,0.999522,0.999479,0.9994,0.999376,0.999337,0.999121,0.998844,0.998489,0.997797,0.997032,0.995384,0.993183,0.989701,0.958882,0.9324,0.897079,0.854728,0.801015,0.73838,0.665946,0.586227,0.500135,0.413149,0.334223,0.265086,0.205383,0.153423,0.111637,0.078131,0.051914,0.031876,0.01768,0.009119,0.00589,0.003925,0.002578,0.001834,0.001317,9.64E-4,7.44E-4,6.3E-4,5.32E-4,4.37E-4
0.999919,0.999904,0.999839,0.999803,0.999771,0.999702,0.999693,0.999611,0.999593,0.999514,0.999459,0.999452,0.999368,0.999227,0.999006,0.99862,0.998062,0.997149,0.995888,0.993905,0.969619,0.949862,0.922758,0.889118,0.847619,0.796117,0.735555,0.665446,0.587501,0.499968,0.412706,0.334443,0.263412,0.200279,0.148327,0.105767,0.070995,0.044283,0.024859,0.013078,0.008125,0.005559,0.003713,0.00243,0.001712,0.001172,9.02E-4,6.84E-4,5.87E-4,5.0E-4
0.999929,0.999912,0.999903,0.999861,0.999812,0.999802,0.99979,0.999703,0.999671,0.999597,0.999551,0.999529,0.999534,0.999414,0.99937,0.999145,0.998817,0.998385,0.997571,0.996468,0.977289,0.962249,0.942637,0.917594,0.884778,0.844494,0.794355,0.734913,0.664912,0.58716,0.499593,0.412401,0.332272,0.25836,0.195055,0.141113,0.096943,0.06174,0.035075,0.018751,0.01147,0.007883,0.005365,0.003432,0.002207,0.001597,0.00105,7.98E-4,6.12E-4,5.2E-4
0.999963,0.999931,0.999929,0.999906,0.999888,0.999845,0.999829,0.999755,0.99976,0.999709,0.999678,0.999627,0.999639,0.999579,0.999553,0.999445,0.999264,0.99901,0.998576,0.997905,0.9827,0.972044,0.957844,0.938837,0.913838,0.882417,0.842656,0.79352,0.733963,0.665803,0.588134,0.500738,0.411169,0.328127,0.252612,0.187232,0.130989,0.085775,0.050157,0.027196,0.016884,0.010919,0.007208,0.004888,0.003223,0.002172,0.001522,9.91E-4,7.24E-4,5.15E-4
0.99998,0.999942,0.999943,0.999935,0.999928,0.999879,0.999858,0.999852,0.999846,0.9998,0.999781,0.999739,0.999694,0.999709,0.999655,0.999628,0.999505,0.999355,0.999204,0.998784,0.986851,0.978983,0.968594,0.955418,0.93705,0.913136,0.882331,0.843551,0.795633,0.736361,0.668772,0.589481,0.499449,0.408103,0.323356,0.246718,0.176526,0.118165,0.070981,0.040175,0.024605,0.016064,0.010417,0.006925,0.004538,0.002955,0.0019,0.001323,9.22E-4,6.66E-4
0.999979,0.99996,0.99997,0.999943,0.999924,0.999926,0.999911,0.999912,0.999884,0.999861,0.999845,0.999832,0.999819,0.99975,0.99977,0.999759,0.999697,0.999638,0.999478,0.999284,0.98965,0.984047,0.977129,0.967565,0.954777,0.937529,0.914244,0.884974,0.846319,0.799261,0.740522,0.672191,0.592274,0.499846,0.405227,0.316248,0.23433,0.162126,0.101527,0.059821,0.036496,0.02391,0.015317,0.010106,0.006344,0.00418,0.002706,0.001698,0.001213,7.87E-4
0.99999,0.999981,0.999969,0.999978,0.999969,0.999969,0.999953,0.99993,0.999937,0.999921,0.999888,0.99988,0.99986,0.999841,0.999807,0.999806,0.999768,0.999766,0.99972,0.999568,0.99168,0.988197,0.983525,0.976899,0.968218,0.955787,0.939328,0.917407,0.888588,0.851457,0.804331,0.746587,0.676133,0.594327,0.500162,0.400871,0.30674,0.218727,0.142447,0.088736,0.054159,0.035585,0.022931,0.0149,0.009257,0.005899,0.003832,0.002432,0.00152,0.001018
0.999995,0.999996,0.99999,0.99998,0.999971,0.999969,0.999961,0.999966,0.999951,0.999949,0.999942,0.999929,0.999927,0.99989,0.999871,0.99986,0.999867,0.999866,0.999843,0.999796,0.993724,0.991285,0.988071,0.984202,0.977954,0.9701,0.958601,0.943438,0.922408,0.894769,0.858615,0.812819,0.754423,0.684083,0.599841,0.499783,0.394964,0.293657,0.200243,0.133323,0.081692,0.053316,0.034313,0.022154,0.013811,0.008706,0.005414,0.003379,0.00223,0.001372
0.999995,0.999995,0.999997,0.999991,0.999992,0.999987,0.999986,0.999977,0.999979,0.999961,0.999968,0.999953,0.999952,0.999954,0.999923,0.999924,0.999923,0.999931,0.999892,0.999901,0.995277,0.993745,0.991968,0.98945,0.985688,0.980346,0.972925,0.962619,0.948378,0.929087,0.902507,0.86922,0.823447,0.765094,0.693232,0.605532,0.499668,0.386993,0.275806,0.195967,0.121769,0.080518,0.051956,0.033318,0.020824,0.012957,0.00819,0.0051,0.00305,0.001897
1.0,0.999996,0.999994,0.999992,0.999992,0.999998,0.999995,0.999992,0.999991,0.999983,0.999983,0.999977,0.999982,0.999977,0.999973,0.999954,0.99996,0.999948,0.999942,0.999944,0.996661,0.995791,0.994874,0.993429,0.99119,0.988128,0.983443,0.977058,0.968126,0.955322,0.938401,0.914142,0.881424,0.838087,0.780745,0.707096,0.613465,0.499324,0.375549,0.283635,0.17929,0.119184,0.078436,0.050298,0.031598,0.020079,0.012196,0.007538,0.004489,0.002786
1.0,1.0,0.999999,1.0,0.999999,1.0,0.999999,0.999997,0.999995,0.999998,0.999993,0.999996,0.99999,0.999987,0.999988,0.999984,0.999979,0.999986,0.999972,0.999976,0.997856,0.997634,0.997131,0.996332,0.995113,0.993446,0.990986,0.98712,0.98244,0.975204,0.964886,0.95022,0.929242,0.89821,0.857068,0.800059,0.723241,0.624018,0.498982,0.403409,0.259738,0.177429,0.117717,0.076504,0.04871,0.030268,0.01858,0.011197,0.006654,0.00412
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,1.0,0.999999,0.999996,0.999998,0.999995,0.999993,0.998815,0.998886,0.998626,0.998207,0.997547,0.996718,0.995356,0.993453,0.990839,0.987002,0.981337,0.972501,0.959749,0.940411,0.910469,0.866916,0.804636,0.715529,0.596508,0.500112,0.308505,0.196504,0.117939,0.067321,0.036096,0.018145,0.008637,0.003685,0.001531,5.5E-4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,1.0,0.999999,1.0,0.999998,1.0,0.999997,0.999998,0.999083,0.999053,0.998987,0.998812,0.998442,0.997892,0.996976,0.995823,0.994119,0.991839,0.988524,0.98328,0.975539,0.96366,0.945568,0.91852,0.878766,0.82054,0.740374,0.691271,0.4998,0.378802,0.28168,0.207248,0.150542,0.109417,0.078709,0.057017,0.041208,0.030329
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999998,0.999999,0.999998,0.999998,0.999237,0.999117,0.999032,0.999055,0.998857,0.998526,0.997926,0.99724,0.996016,0.994577,0.992045,0.989159,0.983907,0.976295,0.964435,0.946532,0.920019,0.87983,0.822805,0.804383,0.622395,0.50022,0.387472,0.297885,0.224028,0.167749,0.124336,0.091978,0.067685,0.050085
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,0.999999,0.999999,0.999385,0.99928,0.999151,0.99915,0.99902,0.99891,0.998568,0.99812,0.997333,0.996253,0.994787,0.992578,0.989452,0.984384,0.977377,0.965626,0.947824,0.922012,0.882834,0.881661,0.719098,0.612441,0.500543,0.396975,0.308869,0.238029,0.181309,0.136876,0.102118,0.077108
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,1.0,1.0,1.0,1.0,0.999512,0.999414,0.9993,0.999196,0.99916,0.9991,0.99894,0.998635,0.998177,0.997551,0.99641,0.995136,0.993157,0.990118,0.985561,0.978177,0.966873,0.949672,0.923399,0.93246,0.793277,0.702569,0.603156,0.500383,0.403072,0.318769,0.24929,0.191379,0.146422,0.110632
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,1.0,1.0,0.999658,0.999581,0.999451,0.999363,0.999237,0.99919,0.999169,0.998967,0.998736,0.998317,0.997699,0.996781,0.995513,0.993583,0.99053,0.986321,0.979335,0.96807,0.951728,0.963671,0.850276,0.775491,0.6905,0.597917,0.50068,0.406695,0.325185,0.256947,0.199127,0.152651
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,0.999693,0.999652,0.999567,0.999517,0.999351,0.999238,0.999257,0.999198,0.99904,0.99881,0.998439,0.99789,0.997068,0.995737,0.994066,0.991292,0.986872,0.980188,0.969399,0.981866,0.891066,0.832326,0.760967,0.681164,0.593143,0.499378,0.409305,0.330309,0.261395,0.204345
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999765,0.999724,0.999635,0.999577,0.999496,0.999427,0.999385,0.999313,0.999282,0.999121,0.998872,0.998602,0.998025,0.997294,0.996214,0.99447,0.991792,0.987805,0.981385,0.991405,0.921372,0.875353,0.818505,0.751821,0.674273,0.59067,0.499234,0.41192,0.333762,0.264733
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99985,0.999795,0.99974,0.999656,0.999576,0.999543,0.999458,0.999402,0.999369,0.999332,0.999179,0.999017,0.998753,0.998258,0.99747,0.996488,0.995105,0.992387,0.988697,0.996284,0.943244,0.908252,0.863531,0.808212,0.744441,0.669674,0.58805,0.499222,0.413981,0.334762
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999873,0.999848,0.999807,0.999733,0.999719,0.999627,0.999578,0.999518,0.999435,0.999407,0.999379,0.999277,0.999063,0.998848,0.998445,0.997943,0.996852,0.99546,0.993283,0.99844,0.958481,0.932207,0.897469,0.853823,0.801076,0.738744,0.667022,0.586196,0.49944,0.413725
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999892,0.999881,0.999859,0.999837,0.999782,0.99972,0.999658,0.999631,0.999592,0.999496,0.999472,0.999442,0.999365,0.9992,0.998989,0.998596,0.998085,0.997233,0.996,0.999474,0.969776,0.949618,0.923376,0.889873,0.847037,0.79566,0.735544,0.665273,0.586779,0.499677
